玉清里,Yuqing Vil.
玉港里,Yugang Vil.
玉華里,Yuhua Vil.
玉順里,Yushun Vil.
玉興巷,Yuxing Ln.
玉衡里,Yuheng Vil.
玉豐里,Yufeng Vil.
瓜山里,Guashan Vil.
瓦中村,Wazhong Vil.
瓦北村,Wabei Vil.
瓦南村,Wanan Vil.
瓦厝村,Wacuo Vil.
瓦厝巷,Wacuo Ln.
瓦硐村,Watong Vil.
瓦嗂村,Wayao Vil.
瓦嗂里,Wayao Vil.
瓦窯里,Wayao Vil.
甘宅里,Ganzhai Vil.
甘西村,Ganxi Vil.
甘厝村,Gancuo Vil.
甘棠村,Gantang Vil.
甘蔗里,Ganzhe Vil.
生存巷,Shengcun Ln.
生旺巷,Shengwang Ln.
生明里,Shengming Vil.
田子村,Tianzi Vil.
田子里,Tianzi Vil.
田中一橫巷,Tianzhong 1st Side Ln.
田中二橫巷,Tianzhong 2nd Side Ln.
田中四橫巷,Tianzhong 4th Side Ln.
田中央巷,Tianzhongyang Ln.
田中村,Tianzhong Vil.
田中里,Tianzhong Vil.
田中巷,Tianzhong Ln.
田心北一巷,Tianxin N. 1st Ln.
田心北二巷,Tianxin N. 2nd Ln.
田心北三巷,Tianxin N. 3rd Ln.
田心北四巷,Tianxin N. 4th Ln.
田心村,Tianxin Vil.
田心里,Tianxin Vil.
田心南二巷,Tianxin S. 2nd Ln.
田仔一巷,Tianzai 1st Ln.
田仔二巷,Tianzai 2nd Ln.
田仔內巷,Tianzainei Ln.
田仔村,Tianzai Vil.
田仔巷,Tianzai Ln.
田安里,Tian’an Vil.
田西里,Tianxi Vil.
田尾村,Tianwei Vil.
田尾里,Tianwei Vil.
田尾巷,Tianwei Ln.
田尾厝巷,Tianweicuo Ln.
田沃村,Tianwo Vil.
田底巷,Tiandi Ln.
田南巷,Tiannan Ln.
田洋村,Tianyang Vil.
田洋巷,Tianyang Ln.
田洋橫巷,Tianyang Side Ln.
田美村,Tianmei Vil.
田厝村,Tiancuo Vil.
田厝里,Tiancuo Vil.
田厝巷,Tiancuo Ln.
田埔巷,Tianpu Ln.
田頂一巷,Tianding 1st Ln.
田頂二巷,Tianding 2nd Ln.
田頂四巷,Tianding 4th Ln.
田新里,Tianxin Vil.
田道村,Tiandao Vil.
田墘巷,Tianqian Ln.
田寮一巷,Tianliao 1st Ln.
田寮一橫巷,Tianliao 1st Side Ln.
田寮村,Tianliao Vil.
田寮里,Tianliao Vil.
田寮巷,Tianliao Ln.
田頭村,Tiantou Vil.
田頭里,Tiantou Vil.
田頭巷,Tiantou Ln.
甲中里,Jiazhong Vil.
甲北里,Jiabei Vil.
甲東里,Jiadong Vil.
甲南里,Jianan Vil.
甲寅里,Jiayin Vil.
甲頂里,Jiading Vil.
白玉里,Baiyu Vil.
白石里,Baishi Vil.
白地里,Baidi Vil.
白米里,Baimi Vil.
白米巷,Baimi Ln.
白西里,Baixi Vil.
白坑村,Baikeng Vil.
白杞村,Baiqi Vil.
白沙屯西,Baishatunxi
白沙屯東,Baishatundong
白沙村,Baisha Vil.
白東里,Baidong Vil.
白河里,Baihe Vil.
白宮巷,Baigong Ln.
白雪里,Baixue Vil.
白鹿巷,Bailu Ln.
白雲村,Baiyun Vil.
白雲里,Baiyun Vil.
白雲巷,Baiyun Ln.
白樹里,Baishu Vil.
白鵝村,Bai’e Vil.
白鷺里,Bailu Vil.
皮仔寮巷,Pizailiao Ln.
目崙巷,Mulun Ln.
石山里,Shishan Vil.
石山巷,Shishan Ln.
石川里,Shichuan Vil.
石井村,Shijing Vil.
石牛巷,Shiniu Ln.
石光村,Shiguang Vil.
石光里,Shiguang Vil.
石光巷,Shiguang Ln.
石安里,Shi’an Vil.
石尖巷,Shijian Ln.
石坊里,Shifang Vil.
石坑一巷,Shikeng 1st Ln.
石坑二巷,Shikeng 2nd Ln.
石坑里,Shikeng Vil.
石弄村,Shinong Vil.
石灼巷,Shizhuo Ln.
石岡里,Shigang Vil.
石岩巷,Shiyan Ln.
石底里,Shidi Vil.
石林里,Shilin Vil.
石門村,Shimen Vil.
石門里,Shimen Vil.
石城里,Shicheng Vil.
石泉里,Shiquan Vil.
石崁巷,Shikan Ln.
石埤村,Shipi Vil.
石埤巷,Shipi Ln.
石排巷,Shipai Ln.
石麻巷,Shima Ln.
石嵙巷,Shike Ln.
石湖里,Shihu Vil.
石牌村,Shipai Vil.
石牌里,Shipai Vil.
石牌巷,Shipai Ln.
石塔巷,Shita Ln.
石溪里,Shixi Vil.
石碇里,Shiding Vil.
石碑巷,Shibei Ln.
石廟里,Shimiao Vil.
石槽里,Shicao Vil.
石潭村,Shitan Vil.
石潭里,Shitan Vil.
石盤巷,Shipan Ln.
石磊里,Shilei Vil.
石墻村,Shiqiang Vil.
石頭里,Shitou Vil.
石龜里,Shigui Vil.
石鎮里,Shizhen Vil.
石鵝巷,Shi’e Ln.
禾田巷,Hetian Ln.
立人里,Liren Vil.
立人巷,Liren Ln.
立山村,Lishan Vil.
立仁里,Liren Vil.
立心巷,Lixin Ln.
立功里,Ligong Vil.
立功巷,Ligong Ln.
立廷里,Liting Vil.
立志里,Lizhi Vil.
立志巷,Lizhi Ln.
立言里,Liyan Vil.
立言巷,Liyan Ln.
立信巷,Lixin Ln.
立峰巷,Lifeng Ln.
立泰里,Litai Vil.
立基里,Liji Vil.
立華巷,Lihua Ln.
立業里,Liye Vil.
立業巷,Liye Ln.
立誠里,Licheng Vil.
立農里,Linong Vil.
立德里,Lide Vil.
立德巷,Lide Ln.
立賢里,Lixian Vil.
立勳巷,Lixun Ln.
伏波巷,Fupo Ln.
兆連里,Zhaolian Vil.
先永巷,Xianyong Ln.
光一橫巷,Guangyi Side Ln.
光大一巷,Guangda 1st Ln.
光大二巷,Guangda 2nd Ln.
光大三巷,Guangda 3rd Ln.
光大五巷,Guangda 5th Ln.
光大四巷,Guangda 4th Ln.
光大里,Guangda Vil.
光大巷,Guangda Ln.
光仁里,Guangren Vil.
光仁巷,Guangren Ln.
光化一巷,Guanghua 1st Ln.
光化二巷,Guanghua 2nd Ln.
光化村,Guanghua Vil.
光化里,Guanghua Vil.
光心巷,Guangxin Ln.
光文里,Guangwen Vil.
光平里,Guangping Vil.
光正里,Guangzheng Vil.
光正巷,Guangzheng Ln.
光民里,Guangmin Vil.
光田里,Guangtian Vil.
光西巷,Guangxi Ln.
光和里,Guanghe Vil.
光定里,Guangding Vil.
光明一巷,Guangming 1st Ln.
光明七巷,Guangming 7th Ln.
光明九巷,Guangming 9th Ln.
光明二巷,Guangming 2nd Ln.
光明八巷,Guangming 8th Ln.
光明十巷,Guangming 10th Ln.
光明三巷,Guangming 3rd Ln.
光明中巷,Guangming Central Ln.
光明五巷,Guangming 5th Ln.
光明六巷,Guangming 6th Ln.
光明北巷,Guangming N. Ln.
光明里,Guangming Vil.
光明南巷,Guangming S. Ln.
光明巷,Guangming Ln.
光東巷,Guangdong Ln.
光林村,Guanglin Vil.
光林巷,Guanglin Ln.
光武一巷,Guangwu 1st Ln.
光武二巷,Guangwu 2nd Ln.
光武三巷,Guangwu 3rd Ln.
光武四巷,Guangwu 4th Ln.
光武村,Guangwu Vil.
光武里,Guangwu Vil.
光武巷,Guangwu Ln.
光信里,Guangxin Vil.
光信巷,Guangxin Ln.
光前里,Guangqian Vil.
光前巷,Guangqian Ln.
光南里,Guangnan Vil.
光春里,Guangchun Vil.
光能里,Guangneng Vil.
光復里,Guangfu Vil.
光復巷,Guangfu Ln.
光智巷,Guangzhi Ln.
光華一巷,Guanghua 1st Ln.
光華二巷,Guanghua 2nd Ln.
光華三巷,Guanghua 3rd Ln.
光華中巷,Guanghua Central Ln.
光華五巷,Guanghua 5th Ln.
光華北巷,Guanghua N. Ln.
光華四巷,Guanghua 4th Ln.
光華西巷,Guanghua W. Ln.
光華村,Guanghua Vil.
光華里,Guanghua Vil.
光華巷,Guanghua Ln.
光進一巷,Guangjin 1st Ln.
光進二巷,Guangjin 2nd Ln.
光進三巷,Guangjin 3rd Ln.
光陽里,Guangyang Vil.
光隆里,Guanglong Vil.
光雲村,Guangyun Vil.
光雲巷,Guangyun Ln.
光照巷,Guangzhao Ln.
光義巷,Guangyi Ln.
光聖巷,Guangsheng Ln.
光路里,Guanglu Vil.
光榮村,Guangrong Vil.
光榮里,Guangrong Vil.
光榮巷,Guangrong Ln.
光福里,Guangfu Vil.
光潭村,Guangtan Vil.
光賢里,Guangxian Vil.
光輝里,Guanghui Vil.
光輝巷,Guanghui Ln.
光輪一巷,Guanglun 1st Ln.
光輪二巷,Guanglun 2nd Ln.
光輪三巷,Guanglun 3rd Ln.
光輪五巷,Guanglun 5th Ln.
光勳巷,Guangxun Ln.
光澤巷,Guangze Ln.
光興里,Guangxing Vil.
光興巷,Guangxing Ln.
光鎮里,Guangzhen Vil.
光耀里,Guangyao Vil.
全安里,Quan’an Vil.
全泰里,Quantai Vil.
全福巷,Quanfu Ln.
全德里,Quande Vil.
全興村,Quanxing Vil.
全興里,Quanxing Vil.
共存巷,Gongcun Ln.
共和村,Gonghe Vil.
共和里,Gonghe Vil.
共和巷,Gonghe Ln.
共榮里,Gongrong Vil.
共榮巷,Gongrong Ln.
再興里,Zaixing Vil.
匠寮前巷,Jiangliaoqian Ln.
匠寮巷,Jiangliao Ln.
匠寮後巷,Jiangliaohou Ln.
合成里,Hecheng Vil.
合成巷,Hecheng Ln.
合作村,Hezuo Vil.
合作里,Hezuo Vil.
合作巷,Hezuo Ln.
合和一巷,Hehe 1st Ln.
合和二巷,Hehe 2nd Ln.
合和三巷,Hehe 3rd Ln.
合和村,Hehe Vil.
合和里,Hehe Vil.
合和巷,Hehe Ln.
合界村,Hejie Vil.
合泰巷,Hetai Ln.
合森巷,Hesen Ln.
合園一巷,Heyuan 1st Ln.
合園二巷,Heyuan 2nd Ln.
合園三巷,Heyuan 3rd Ln.
合園巷,Heyuan Ln.
合群里,Hequn Vil.
合鳳里,Hefeng Vil.
合興村,Hexing Vil.
合興里,Hexing Vil.
合興巷,Hexing Ln.
合歡巷,Hehuan Ln.
吉井巷,Jijing Ln.
吉仁里,Jiren Vil.
吉本巷,Jiben Ln.
吉田村,Jitian Vil.
吉立巷,Jili Ln.
吉安一巷,Ji’an 1st Ln.
吉安二巷,Ji’an 2nd Ln.
吉安三巷,Ji’an 3rd Ln.
吉安村,Ji’an Vil.
吉安里,Ji’an Vil.
吉利里,Jili Vil.
吉尾巷,Jiwei Ln.
吉貝村,Jibei Vil.
吉和里,Jihe Vil.
吉定里,Jiding Vil.
吉昌巷,Jichang Ln.
吉東里,Jidong Vil.
吉林里,Jilin Vil.
吉洋里,Jiyang Vil.
吉峰里,Jifeng Vil.
吉祥一巷,Jixiang 1st Ln.
吉祥二巷,Jixiang 2nd Ln.
吉祥村,Jixiang Vil.
吉祥里,Jixiang Vil.
吉祥巷,Jixiang Ln.
吉富巷,Jifu Ln.
吉翠里,Jicui Vil.
吉慶里,Jiqing Vil.
吉興里,Jixing Vil.
吉興巷,Jixing Ln.
吉龍里,Jilong Vil.
吉露村,Jilou Vil.
同仁村,Tongren Vil.
同仁巷,Tongren Ln.
同心里,Tongxin Vil.
同平東二巷,Tongping E. 2nd Ln.
同平巷,Tongping Ln.
同安北巷,Tong’an N. Ln.
同安西巷,Tong’an W. Ln.
同安村,Tong’an Vil.
同安里,Tong’an Vil.
同安南巷,Tong’an S. Ln.
同安巷,Tong’an Ln.
同志巷,Tongzhi Ln.
同和巷,Tonghe Ln.
同昌巷,Tongchang Ln.
同風里,Tongfeng Vil.
同富村,Tongfu Vil.
同榮里,Tongrong Vil.
同福巷,Tongfu Ln.
同德里,Tongde Vil.
同德巷,Tongde Ln.
同慶里,Tongqing Vil.
同樂村,Tongle Vil.
同樂巷,Tongle Ln.
同興里,Tongxing Vil.
同興巷,Tongxing Ln.
同聲里,Tongsheng Vil.
同聲巷,Tongsheng Ln.
名人巷,Mingren Ln.
名山里,Mingshan Vil.
名村巷,Mingcun Ln.
名進巷,Mingjin Ln.
后庄里,Houzhuang Vil.
后尾一橫巷,Houwei 1st Side Ln.
后尾二橫巷,Houwei 2nd Side Ln.
后尾三橫巷,Houwei 3rd Side Ln.
后尾巷,Houwei Ln.
后沃村,Houwo Vil.
后角巷,Houjiao Ln.
后里里,Houli Vil.
后巷,Hou Ln.
后盤村,Houpan Vil.
向心里,Xiangxin Vil.
向北巷,Xiangbei Ln.
向善一巷,Xiangshan 1st Ln.
向善里,Xiangshan Vil.
向陽里,Xiangyang Vil.
回嗂里,Huiyao Vil.
回歸村,Huigui Vil.
地利村,Dili Vil.
地政二巷,Dizheng 2nd Ln.
地潭里,Ditan Vil.
圳中巷,Zunzhong Ln.
圳仔巷,Zunzai Ln.
圳北村,Zunbei Vil.
圳北巷,Zunbei Ln.
圳民里,Zunmin Vil.
圳生里,Zunsheng Vil.
圳安里,Zun’an Vil.
圳西巷,Zunxi Ln.
圳尾巷,Zunwei Ln.
圳岸巷,Zun’an Ln.
圳前里,Zunqian Vil.
圳南村,Zunnan Vil.
圳堵里,Zundu Vil.
圳腳巷,Zunjiao Ln.
圳墘村,Zunqian Vil.
圳福里,Zunfu Vil.
圳寮村,Zunliao Vil.
圳寮里,Zunliao Vil.
圳寮巷,Zunliao Ln.
圳頭里,Zuntou Vil.
圳頭巷,Zuntou Ln.
多良村,Duoliang Vil.
多納里,Duona Vil.
多納巷,Duona Ln.
多望巷,Duowang Ln.
好平里,Haoping Vil.
好收里,Haoshou Vil.
好美里,Haomei Vil.
好修村,Haoxiu Vil.
好修里,Haoxiu Vil.
好茶村,Haocha Vil.
如意巷,Ruyi Ln.
字豪巷,Zihao Ln.
存仁里,Cunren Vil.
宅內里,Zhainei Vil.
宅港里,Zhaigang Vil.
守信巷,Shouxin Ln.
守城一巷,Shoucheng 1st Ln.
守城二巷,Shoucheng 2nd Ln.
守城三巷,Shoucheng 3rd Ln.
安仁里,Anren Vil.
安心七橫巷,Anxin 7th Side Ln.
安心九橫巷,Anxin 9th Side Ln.
安心八橫巷,Anxin 8th Side Ln.
安心十二橫巷,Anxin 12th Side Ln.
安心十橫巷,Anxin 10th Side Ln.
安心五橫巷,Anxin 5th Side Ln.
安心四橫巷,Anxin 4th Side Ln.
安心巷,Anxin Ln.
安加里,Anjia Vil.
安北巷,Anbei Ln.
安平一巷,Anping 1st Ln.
安平二巷,Anping 2nd Ln.
安平三巷,Anping 3rd Ln.
安平五巷,Anping 5th Ln.
安平四巷,Anping 4th Ln.
安平村,Anping Vil.
安平里,Anping Vil.
安平巷,Anping Ln.
安正里,Anzheng Vil.
安民里,Anmin Vil.
安生里,Ansheng Vil.
安生巷,Ansheng Ln.
安全巷,Anquan Ln.
安吉里,Anji Vil.
安宅里,Anzhai Vil.
安西里,Anxi Vil.
安住巷,Anzhu Ln.
安利巷,Anli Ln.
安坑里,Ankeng Vil.
安村巷,Ancun Ln.
安邦里,Anbang Vil.
安和村,Anhe Vil.
安和里,Anhe Vil.
安和巷,Anhe Ln.
安坡村,Anpo Vil.
安定里,Anding Vil.
安定巷,Anding Ln.
安宜里,Anyi Vil.
安居巷,Anju Ln.
安招里,Anzhao Vil.
安昌里,Anchang Vil.
安東村,Andong Vil.
安東里,Andong Vil.
安東巷,Andong Ln.
安南村,Annan Vil.
安南巷,Annan Ln.
安美村,Anmei Vil.
安朔村,Anshuo Vil.
安泰里,Antai Vil.
安海里,Anhai Vil.
安康里,Ankang Vil.
安祥里,Anxiang Vil.
安富里,Anfu Vil.
安湖里,Anhu Vil.
安發里,Anfa Vil.
安順里,Anshun Vil.
安業里,Anye Vil.
安殿巷,Andian Ln.
安源巷,Anyuan Ln.
安溪村,Anxi Vil.
安溪里,Anxi Vil.
安靖村,Anjing Vil.
安寧里,Anning Vil.
安榮巷,Anrong Ln.
安福里,Anfu Vil.
安寮里,Anliao Vil.
安德巷,Ande Ln.
安慶里,Anqing Vil.
安樂村,Anle Vil.
安樂里,Anle Vil.
安樂巷,Anle Ln.
安龍里,Anlong Vil.
安穗里,Ansui Vil.
安鎮里,Anzhen Vil.
寺前里,Siqian Vil.
寺前巷,Siqian Ln.
寺巷,Si Ln.
寺後巷,Sihou Ln.
尖下里,Jianxia Vil.
尖山村,Jianshan Vil.
尖山里,Jianshan Vil.
尖山巷,Jianshan Ln.
尖鹿里,Jianlu Vil.
州北里,Zhoubei Vil.
州南里,Zhounan Vil.
庄子巷,Zhuangzi Ln.
庄中巷,Zhuangzhong Ln.
庄內村,Zhuangnei Vil.
庄內里,Zhuangnei Vil.
庄內巷,Zhuangnei Ln.
庄仔巷,Zhuangzai Ln.
庄北巷,Zhuangbei Ln. Ln.
庄西村,Zhuangxi Vil.
庄尾一巷,Zhuangwei 1st Ln.
庄尾二巷,Zhuangwei 2nd Ln.
庄尾三巷,Zhuangwei 3rd Ln.
庄尾巷,Zhuangwei Ln.
庄前里,Zhuangqian Vil.
庄南巷,Zhuangnan Ln.
庄後里,Zhuanghou Vil.
庄美里,Zhuangmei Vil.
庄頭巷,Zhuangtou Ln.
成大里,Chengda Vil.
成功一巷,Chenggong 1st Ln.
成功二巷,Chenggong 2nd Ln.
成功三巷,Chenggong 3rd Ln.
成功六巷,Chenggong 6th Ln.
成功四巷,Chenggong 4th Ln.
成功村,Chenggong Vil.
成功里,Chenggong Vil.
成功巷,Chenggong Ln.
成平巷,Chengping Ln.
成田巷,Chengtian Ln.
成安巷,Cheng’an Ln.
成州里,Chengzhou Vil.
成和里,Chenghe Vil.
成泰里,Chengtai Vil.
成福里,Chengfu Vil.
成德村,Chengde Vil.
成德里,Chengde Vil.
成興村,Chengxing Vil.
成龍村,Chenglong Vil.
成豐巷,Chengfeng Ln.
旭山里,Xushan Vil.
旭光巷,Xuguang Ln.
旭東巷,Xudong Ln.
旭海村,Xuhai Vil.
旭普巷,Xupu Ln.
曲水里,Qushui Vil.
曲洞村,Qudong Vil.
曲振一巷,Quzhen 1st Ln.
曲振二巷,Quzhen 2nd Ln.
曲溪里,Quxi Vil.
有才村,Youcai Vil.
有木里,Youmu Vil.
有水巷,Youshui Ln.
有恆巷,Youheng Ln.
朱厝巷,Zhucuo Ln.
朱崙里,Zhulun Vil.
朱園里,Zhuyuan Vil.
朱馥里,Zhufu Vil.
朴子里,Puzi Vil.
江山里,Jiangshan Vil.
江山巷,Jiangshan Ln.
江川里,Jiangchuan Vil.
江北里,Jiangbei Vil.
江西村,Jiangxi Vil.
江西里,Jiangxi Vil.
江西厝巷,Jiangxicuo Ln.
江南里,Jiangnan Vil.
江南巷,Jiangnan Ln.
江厝西巷,Jiangcuo W. Ln.
江厝里,Jiangcuo Vil.
江厝南巷,Jiangcuo S. Ln.
江陵里,Jiangling Vil.
江華巷,Jianghua Ln.
江寧里,Jiangning Vil.
江翠里,Jiangcui Vil.
池西村,Chixi Vil.
池東村,Chidong Vil.
池南村,Chinan Vil.
灰嗂里,Huiyao Vil.
百年里,Bainian Vil.
百忍里,Bairen Vil.
百和里,Baihe Vil.
百葉巷,Baiye Ln.
百壽村,Baishou Vil.
百壽里,Baishou Vil.
百福里,Baifu Vil.
百齡里,Bailing Vil.
竹子村,Zhuzi Vil.
竹山村,Zhushan Vil.
竹山里,Zhushan Vil.
竹山巷,Zhushan Ln.
竹工一巷,Zhugong 1st Ln.
竹工二巷,Zhugong 2nd Ln.
竹工三巷,Zhugong 3rd Ln.
竹中里,Zhuzhong Vil.
竹中巷,Zhuzhong Ln.
竹仁里,Zhuren Vil.
竹元村,Zhuyuan Vil.
竹內里,Zhunei Vil.
竹木村,Zhumu Vil.
竹仔巷,Zhuzai Ln.
竹北里,Zhubei Vil.
竹北巷,Zhubei Ln.
竹本村,Zhuben Vil.
竹田一巷,Zhutian 1st Ln.
竹田村,Zhutian Vil.
竹田巷,Zhutian Ln.
竹安里,Zhu’an Vil.
竹西里,Zhuxi Vil.
竹西巷,Zhuxi Ln.
竹坑村,Zhukeng Vil.
竹坑里,Zhukeng Vil.
竹坑巷,Zhukeng Ln.
竹村里,Zhucun Vil.
竹村巷,Zhucun Ln.
竹坪巷,Zhuping Ln.
竹東里,Zhudong Vil.
竹東巷,Zhudong Ln.
竹林村,Zhulin Vil.
竹林里,Zhulin Vil.
竹林巷,Zhulin Ln.
竹門里,Zhumen Vil.
竹門巷,Zhumen Ln.
竹南村,Zhunan Vil.
竹南里,Zhunan Vil.
竹巷,Zhu Ln.
竹巷里,Zhuxiang Vil.
竹後里,Zhuhou Vil.
竹後巷,Zhuhou Ln.
竹埔里,Zhupu Vil.
竹峰里,Zhufeng Vil.
竹茹巷,Zhuru Ln.
竹崎村,Zhuqi Vil.
竹崙里,Zhulun Vil.
竹圍二巷,Zhuwei 2nd Ln.
竹圍西巷,Zhuwei W. Ln.
竹圍村,Zhuwei Vil.
竹圍里,Zhuwei Vil.
竹圍東巷,Zhuwei E. Ln.
竹圍巷,Zhuwei Ln.
竹森村,Zhusen Vil.
竹港里,Zhugang Vil.
竹湖村,Zhuhu Vil.
竹湖巷,Zhuhu Ln.
竹雲巷,Zhuyun Ln.
竹園里,Zhuyuan Vil.
竹塘村,Zhutang Vil.
竹新里,Zhuxin Vil.
竹業巷,Zhuye Ln.
竹溪里,Zhuxi Vil.
竹義里,Zhuyi Vil.
竹滬里,Zhuhu Vil.
竹箋寮巷,Zhujianliao Ln.
竹寮里,Zhuliao Vil.
竹寮巷,Zhuliao Ln.
竹蓮里,Zhulian Vil.
竹橋里,Zhuqiao Vil.
竹興里,Zhuxing Vil.
竹營里,Zhuying Vil.
竹豐村,Zhufeng Vil.
竹豐巷,Zhufeng Ln.
竹灣村,Zhuwan Vil.
米倉里,Micang Vil.
米崙村,Milun Vil.
米棧村,Mizhan Vil.
米羅巷,Miluo Ln.
羊林里,Yanglin Vil.
羊稠里,Yangchou Vil.
羊稠巷,Yangchou Ln.
羊調村,Yangdiao Vil.
羊灣巷,Yangwan Ln.
老庄里,Laozhuang Vil.
老泉里,Laoquan Vil.
老師里,Laoshi Vil.
老埤村,Laopi Vil.
老梅里,Laomei Vil.
老爺里,Laoye Vil.
老潭巷,Laotan Ln.
考試里,Kaoshi Vil.
考潭里,Kaotan Vil.
耳空龜巷,Erkonggui Ln.
自力一巷,Zili 1st Ln.
自力二巷,Zili 2nd Ln.
自由里,Ziyou Vil.
自由巷,Ziyou Ln.
自立里,Zili Vil.
自立巷,Zili Ln.
自行一巷,Zixing 1st Ln.
自助里,Zizhu Vil.
自助巷,Zizhu Ln.
自治里,Zizhi Vil.
自治巷,Zizhi Ln.
自信里,Zixin Vil.
自強一巷,Ziqiang 1st Ln.
自強二巷,Ziqiang 2nd Ln.
自強村,Ziqiang Vil.
自強里,Ziqiang Vil.
自強巷,Ziqiang Ln.
自覺巷,Zijue Ln.
至善里,Zhishan Vil.
至善巷,Zhishan Ln.
至聖里,Zhisheng Vil.
至誠巷,Zhicheng Ln.
至賢巷,Zhixian Ln.
行仁里,Xingren Vil.
行孝里,Xingxiao Vil.
行政里,Xingzheng Vil.
行政巷,Xingzheng Ln.
行健村,Xingjian Vil.
行堂巷,Xingtang Ln.
行善里,Xingshan Vil.
西一巷,W. 1st Ln.
西二巷,W. 2nd Ln.
西三巷,W. 3rd Ln.
西口村,Xikou Vil.
西山里,Xishan Vil.
西川里,Xichuan Vil.
西中巷,Xizhong Ln.
西五巷,W. 5th Ln.
西井村,Xijing Vil.
西六巷,W. 6th Ln.
西屯里,Xitun Vil.
西文里,Xiwen Vil.
西斗里,Xidou Vil.
西北巷,Xibei Ln.
西四巷,W. 4th Ln.
西平北巷,Xiping N. Ln.
西平村,Xiping Vil.
西平里,Xiping Vil.
西平南巷,Xiping S. Ln.
西平巷,Xiping Ln.
西甲中巷,Xijia Central Ln.
西甲西巷,Xijia W. Ln.
西甲里,Xijia Vil.
西甲南巷,Xijia S. Ln.
西圳巷,Xizun Ln.
西宅巷,Xizhai Ln.
西安村,Xi’an Vil.
西安里,Xi’an Vil.
西安南巷,Xi’an S. Ln.
西安巷,Xi’an Ln.
西庄村,Xizhuang Vil.
西庄里,Xizhuang Vil.
西庄巷,Xizhuang Ln.
西汕里,Xishan Vil.
西伯里,Xibo Vil.
西岐里,Xiqi Vil.
西村里,Xicun Vil.
西里巷,Xili Ln.
西和里,Xihe Vil.
西坪村,Xiping Vil.
西坪里,Xiping Vil.
西坵村,Xiqiu Vil.
西定里,Xiding Vil.
西昌村,Xichang Vil.
西東里,Xidong Vil.
西東巷,Xidong Ln.
西林村,Xilin Vil.
西林里,Xilin Vil.
西林巷,Xilin Ln.
西社里,Xishe Vil.
西門一巷,Ximen 1st Ln.
西門二巷,Ximen 2nd Ln.
西門三巷,Ximen 3rd Ln.
西門里,Ximen Vil.
西門巷,Ximen Ln.
西前巷,Xiqian Ln.
西南巷,Xinan Ln.
西城村,Xicheng Vil.
西巷,W. Ln.
西埔里,Xipu Vil.
西埔巷,Xipu Ln.
西畔村,Xipan Vil.
西畔巷,Xipan Ln.
西站巷,Xizhan Ln.
西崙村,Xilun Vil.
西康里,Xikang Vil.
西盛里,Xisheng Vil.
西盛巷,Xisheng Ln.
西莊村,Xizhuang Vil.
西連里,Xilian Vil.
西富村,Xifu Vil.
西港村,Xigang Vil.
西港里,Xigang Vil.
西湖村,Xihu Vil.
西湖里,Xihu Vil.
西湳里,Xinan Vil.
西結里,Xijie Vil.
西華里,Xihua Vil.
西雅里,Xiya Vil.
西勢一巷,Xishi 1st Ln.
西勢七巷,Xishi 7th Ln.
西勢九巷,Xishi 9th Ln.
西勢二巷,Xishi 2nd Ln.
西勢八巷,Xishi 8th Ln.
西勢十一巷,Xishi 11th Ln.
西勢十二巷,Xishi 12th Ln.
西勢十三巷,Xishi 13th Ln.
西勢十巷,Xishi 10th Ln.
西勢三巷,Xishi 3rd Ln.
西勢五巷,Xishi 5th Ln.
西勢六巷,Xishi 6th Ln.
西勢村,Xishi Vil.
西勢里,Xishi Vil.
西勢巷,Xishi Ln.
西園里,Xiyuan Vil.
西新里,Xixin Vil.
西新巷,Xixin Ln.
西溪村,Xixi Vil.
西溪里,Xixi Vil.
西路里,Xilu Vil.
西過村,Xiguo Vil.
西寧里,Xining Vil.
西榮村,Xirong Vil.
西榮里,Xirong Vil.
西銀東巷,Xiyin E. Ln.
西銀巷,Xiyin Ln.
西銘巷,Ximing Ln.
西墩北巷,Xidun N. Ln.
西墩里,Xidun Vil.
西墩南一巷,Xidun S. 1st Ln.
西墩南二巷,Xidun S. 2nd Ln.
西寮里,Xiliao Vil.
西寮巷,Xiliao Ln.
西德里,Xide Vil.
西樂巷,Xile Ln.
西衛里,Xiwei Vil.
西賢里,Xixian Vil.
西橋里,Xiqiao Vil.
西燕里,Xiyan Vil.
西興村,Xixing Vil.
西興里,Xixing Vil.
西興巷,Xixing Ln.
西鎮村,Xizhen Vil.
西關里,Xiguan Vil.
西寶里,Xibao Vil.
西鶯里,Xiying Vil.
西灣里,Xiwan Vil.
伯公巷,Bogong Ln.
佃西里,Dianxi Vil.
佃東里,Diandong Vil.
住安里,Zhu’an Vil.
何仁里,Heren Vil.
何斗里,Hedou Vil.
何安二巷,He’an 2nd Ln.
何安里,He’an Vil.
何成里,Hecheng Vil.
何明里,Heming Vil.
何南里,Henan Vil.
何厝里,Hecuo Vil.
何源里,Heyuan Vil.
何福里,Hefu Vil.
何德里,Hede Vil.
余厝巷,Yucuo Ln.
佛光巷,Foguang Ln.
佛堂巷,Fotang Ln.
佛廟巷,Fomiao Ln.
佛壇里,Fotan Vil.
利民里,Limin Vil.
利吉村,Liji Vil.
利嘉村,Lijia Vil.
利稻村,Lidao Vil.
利澤村,Lize Vil.
吳江村,Wujiang Vil.
吳沙村,Wusha Vil.
吳厝里,Wucuo Vil.
吳厝巷,Wucuo Ln.
